date,count,package
2020-06-19,7357,quantreg
2020-06-20,4533,quantreg
2020-06-21,4357,quantreg
2020-06-22,8215,quantreg
2020-06-23,8633,quantreg
2020-06-24,7821,quantreg
2020-06-25,7707,quantreg
2020-06-26,6846,quantreg
2020-06-27,4009,quantreg
2020-06-28,4336,quantreg
2020-06-29,7618,quantreg
2020-06-30,7728,quantreg
2020-07-01,7512,quantreg
2020-07-02,7114,quantreg
2020-07-03,5925,quantreg
2020-07-04,3927,quantreg
2020-07-05,3645,quantreg
2020-07-06,7117,quantreg
2020-07-07,7145,quantreg
2020-07-08,7285,quantreg
2020-07-09,11303,quantreg
2020-07-10,13365,quantreg
2020-07-11,6128,quantreg
2020-07-12,5896,quantreg
2020-07-13,11188,quantreg
2020-07-14,10885,quantreg
2020-07-15,10713,quantreg
2020-07-16,10170,quantreg
2020-07-17,8630,quantreg
2020-07-18,5006,quantreg
2020-07-19,5374,quantreg
2020-07-20,9177,quantreg
2020-07-21,8989,quantreg
2020-07-22,9115,quantreg
2020-07-23,8406,quantreg
2020-07-24,7439,quantreg
2020-07-25,4373,quantreg
2020-07-26,4569,quantreg
2020-07-27,8587,quantreg
2020-07-28,8384,quantreg
2020-07-29,8692,quantreg
2020-07-30,8440,quantreg
2020-07-31,6470,quantreg
2020-08-01,4247,quantreg
2020-08-02,4627,quantreg
2020-08-03,8605,quantreg
2020-08-04,8028,quantreg
2020-08-05,8040,quantreg
2020-08-06,7971,quantreg
2020-08-07,6599,quantreg
2020-08-08,4096,quantreg
2020-08-09,3866,quantreg
2020-08-10,7712,quantreg
2020-08-11,8191,quantreg
2020-08-12,8116,quantreg
2020-08-13,7791,quantreg
2020-08-14,6583,quantreg
2020-08-15,3887,quantreg
2020-08-16,4158,quantreg
2020-08-17,7842,quantreg
2020-08-18,8167,quantreg
2020-08-19,8128,quantreg
2020-08-20,7789,quantreg
2020-08-21,6688,quantreg
2020-08-22,4107,quantreg
2020-08-23,4468,quantreg
2020-08-24,8521,quantreg
2020-08-25,8239,quantreg
2020-08-26,8794,quantreg
2020-08-27,8961,quantreg
2020-08-28,8014,quantreg
2020-08-29,4368,quantreg
2020-08-30,4389,quantreg
2020-08-31,8575,quantreg
2020-09-01,9525,quantreg
2020-09-02,9424,quantreg
2020-09-03,10127,quantreg
2020-09-04,7271,quantreg
2020-09-05,3975,quantreg
2020-09-06,4329,quantreg
2020-09-07,7946,quantreg
2020-09-08,13098,quantreg
2020-09-09,16903,quantreg
2020-09-10,15267,quantreg
2020-09-11,11524,quantreg
2020-09-12,6063,quantreg
2020-09-13,6426,quantreg
2020-09-14,12538,quantreg
2020-09-15,12956,quantreg
2020-09-16,12603,quantreg
2020-09-17,11976,quantreg
2020-09-18,10863,quantreg
2020-09-19,5514,quantreg
2020-09-20,5478,quantreg
2020-09-21,12420,quantreg
2020-09-22,13146,quantreg
2020-09-23,12407,quantreg
2020-09-24,11756,quantreg
2020-09-25,9888,quantreg
2020-09-26,6067,quantreg
2020-09-27,6072,quantreg
2020-09-28,15241,quantreg
2020-09-29,18772,quantreg
2020-09-30,17118,quantreg
2020-10-01,15186,quantreg
2020-10-02,15503,quantreg
2020-10-03,0,quantreg
2020-10-04,7988,quantreg
2020-10-05,15001,quantreg
2020-10-06,14495,quantreg
2020-10-07,14367,quantreg
2020-10-08,13436,quantreg
2020-10-09,12182,quantreg
2020-10-10,7102,quantreg
2020-10-11,7629,quantreg
2020-10-12,13011,quantreg
2020-10-13,13959,quantreg
2020-10-14,14254,quantreg
2020-10-15,13826,quantreg
2020-10-16,12968,quantreg
2020-10-17,6781,quantreg
2020-10-18,10198,quantreg
2020-10-19,20199,quantreg
2020-10-20,18621,quantreg
2020-10-21,16477,quantreg
2020-10-22,15964,quantreg
2020-10-23,14173,quantreg
2020-10-24,7602,quantreg
2020-10-25,7679,quantreg
2020-10-26,14308,quantreg
2020-10-27,15648,quantreg
2020-10-28,19487,quantreg
2020-10-29,17362,quantreg
2020-10-30,14226,quantreg
2020-10-31,8359,quantreg
2020-11-01,9018,quantreg
2020-11-02,15959,quantreg
2020-11-03,16622,quantreg
2020-11-04,15438,quantreg
2020-11-05,15265,quantreg
2020-11-06,13263,quantreg
2020-11-07,7351,quantreg
2020-11-08,8140,quantreg
2020-11-09,14756,quantreg
2020-11-10,15046,quantreg
2020-11-11,13583,quantreg
2020-11-12,13839,quantreg
2020-11-13,12185,quantreg
2020-11-14,7204,quantreg
2020-11-15,7760,quantreg
2020-11-16,14492,quantreg
2020-11-17,14782,quantreg
2020-11-18,14468,quantreg
2020-11-19,13968,quantreg
2020-11-20,12795,quantreg
2020-11-21,6876,quantreg
2020-11-22,7575,quantreg
2020-11-23,13485,quantreg
2020-11-24,14019,quantreg
2020-11-25,11040,quantreg
2020-11-26,10690,quantreg
2020-11-27,9567,quantreg
2020-11-28,6400,quantreg
2020-11-29,7087,quantreg
2020-11-30,13319,quantreg
2020-12-01,13387,quantreg
2020-12-02,13368,quantreg
2020-12-03,12915,quantreg
2020-12-04,11929,quantreg
2020-12-05,6653,quantreg
2020-12-06,7753,quantreg
2020-12-07,12350,quantreg
2020-12-08,12564,quantreg
2020-12-09,12043,quantreg
2020-12-10,11334,quantreg
2020-12-11,10251,quantreg
2020-12-12,6146,quantreg
2020-12-13,6139,quantreg
2020-12-14,11103,quantreg
2020-12-15,11413,quantreg
2020-12-16,10944,quantreg
2020-12-17,10126,quantreg
2020-12-18,8982,quantreg
2020-12-19,5186,quantreg
2020-12-20,5049,quantreg
2020-12-21,8274,quantreg
2020-12-22,8117,quantreg
2020-12-23,6985,quantreg
2020-12-24,4771,quantreg
2020-12-25,3298,quantreg
2020-12-26,3729,quantreg
2020-12-27,4038,quantreg
2020-12-28,6567,quantreg
2020-12-29,6072,quantreg
2020-12-30,5974,quantreg
2020-12-31,4283,quantreg
2020-01-01,555,R.methodsS3
2020-01-02,1381,R.methodsS3
2020-01-03,1470,R.methodsS3
2020-01-04,24883,R.methodsS3
2020-01-05,765,R.methodsS3
2020-01-06,2014,R.methodsS3
2020-01-07,2352,R.methodsS3
2020-01-08,2218,R.methodsS3
2020-01-09,2229,R.methodsS3
2020-01-10,2009,R.methodsS3
2020-01-11,815,R.methodsS3
2020-01-12,831,R.methodsS3
2020-01-13,2097,R.methodsS3
2020-01-14,2358,R.methodsS3
2020-01-15,2139,R.methodsS3
2020-01-16,2274,R.methodsS3
2020-01-17,1960,R.methodsS3
2020-01-18,944,R.methodsS3
2020-01-19,731,R.methodsS3
2020-01-20,1980,R.methodsS3
2020-01-21,2456,R.methodsS3
2020-01-22,2388,R.methodsS3
2020-01-23,2323,R.methodsS3
2020-01-24,2010,R.methodsS3
2020-01-25,737,R.methodsS3
2020-01-26,762,R.methodsS3
2020-01-27,2088,R.methodsS3
2020-01-28,2183,R.methodsS3
2020-01-29,2080,R.methodsS3
2020-01-30,2113,R.methodsS3
2020-01-31,2022,R.methodsS3
2020-02-01,850,R.methodsS3
2020-02-02,844,R.methodsS3
2020-02-03,2099,R.methodsS3
2020-02-04,2197,R.methodsS3
2020-02-05,2139,R.methodsS3
2020-02-06,2003,R.methodsS3
2020-02-07,1621,R.methodsS3
2020-02-08,893,R.methodsS3
2020-02-09,939,R.methodsS3
2020-02-10,2061,R.methodsS3
2020-02-11,2710,R.methodsS3
2020-02-12,2641,R.methodsS3
2020-02-13,2409,R.methodsS3
2020-02-14,4344,R.methodsS3
2020-02-15,1740,R.methodsS3
2020-02-16,1874,R.methodsS3
2020-02-17,4114,R.methodsS3
2020-02-18,4343,R.methodsS3
2020-02-19,4125,R.methodsS3
2020-02-20,3767,R.methodsS3
2020-02-21,3143,R.methodsS3
2020-02-22,1468,R.methodsS3
2020-02-23,1336,R.methodsS3
2020-02-24,3274,R.methodsS3
2020-02-25,3457,R.methodsS3
2020-02-26,3481,R.methodsS3
2020-02-27,3248,R.methodsS3
2020-02-28,2859,R.methodsS3
2020-02-29,406,R.methodsS3
2020-03-01,1358,R.methodsS3
2020-03-02,3277,R.methodsS3
2020-03-03,3430,R.methodsS3
2020-03-04,3511,R.methodsS3
2020-03-05,3306,R.methodsS3
2020-03-06,3095,R.methodsS3
2020-03-07,1308,R.methodsS3
2020-03-08,1290,R.methodsS3
2020-03-09,3001,R.methodsS3
2020-03-10,3150,R.methodsS3
2020-03-11,3088,R.methodsS3
2020-03-12,2880,R.methodsS3
2020-03-13,2630,R.methodsS3
2020-03-14,1450,R.methodsS3
2020-03-15,1462,R.methodsS3
2020-03-16,2728,R.methodsS3
2020-03-17,2672,R.methodsS3
2020-03-18,3315,R.methodsS3
2020-03-19,2777,R.methodsS3
2020-03-20,2402,R.methodsS3
2020-03-21,1307,R.methodsS3
2020-03-22,1510,R.methodsS3
2020-03-23,2805,R.methodsS3
2020-03-24,2959,R.methodsS3
2020-03-25,2787,R.methodsS3
2020-03-26,2718,R.methodsS3
2020-03-27,2646,R.methodsS3
2020-03-28,1685,R.methodsS3
2020-03-29,1615,R.methodsS3
2020-03-30,2557,R.methodsS3
2020-03-31,2790,R.methodsS3
2020-04-01,2887,R.methodsS3
2020-04-02,2739,R.methodsS3
2020-04-03,2573,R.methodsS3
2020-04-04,1826,R.methodsS3
2020-04-05,1458,R.methodsS3
2020-04-06,2569,R.methodsS3
2020-04-07,2827,R.methodsS3
2020-04-08,2894,R.methodsS3
2020-04-09,2740,R.methodsS3
2020-04-10,2121,R.methodsS3
2020-04-11,1383,R.methodsS3
2020-04-12,1483,R.methodsS3
2020-04-13,2302,R.methodsS3
2020-04-14,2555,R.methodsS3
2020-04-15,2757,R.methodsS3
2020-04-16,2596,R.methodsS3
2020-04-17,2505,R.methodsS3
2020-04-18,1447,R.methodsS3
2020-04-19,1365,R.methodsS3
2020-04-20,2566,R.methodsS3
2020-04-21,2870,R.methodsS3
2020-04-22,2567,R.methodsS3
2020-04-23,2705,R.methodsS3
2020-04-24,3000,R.methodsS3
2020-04-25,1943,R.methodsS3
2020-04-26,1624,R.methodsS3
2020-04-27,3421,R.methodsS3
2020-04-28,7404,R.methodsS3
2020-04-29,3435,R.methodsS3
2020-04-30,7136,R.methodsS3
2020-05-01,3843,R.methodsS3
2020-05-02,2020,R.methodsS3
2020-05-03,1976,R.methodsS3
2020-05-04,3246,R.methodsS3
2020-05-05,2934,R.methodsS3
2020-05-06,4511,R.methodsS3
2020-05-07,3077,R.methodsS3
2020-05-08,2428,R.methodsS3
2020-05-09,1452,R.methodsS3
2020-05-10,1374,R.methodsS3
2020-05-11,3661,R.methodsS3
2020-05-12,2958,R.methodsS3
2020-05-13,3089,R.methodsS3
2020-05-14,2899,R.methodsS3
2020-05-15,2886,R.methodsS3
2020-05-16,1305,R.methodsS3
2020-05-17,1590,R.methodsS3
2020-05-18,2716,R.methodsS3
2020-05-19,2857,R.methodsS3
2020-05-20,2686,R.methodsS3
2020-05-21,2466,R.methodsS3
2020-05-22,2945,R.methodsS3
2020-05-23,1336,R.methodsS3
2020-05-24,1300,R.methodsS3
2020-05-25,2333,R.methodsS3
2020-05-26,3462,R.methodsS3
2020-05-27,4086,R.methodsS3
2020-05-28,3966,R.methodsS3
2020-05-29,3325,R.methodsS3
2020-05-30,2127,R.methodsS3
2020-05-31,1857,R.methodsS3
2020-06-01,4610,R.methodsS3
2020-06-02,3730,R.methodsS3
2020-06-03,3945,R.methodsS3
2020-06-04,3619,R.methodsS3
2020-06-05,3337,R.methodsS3
2020-06-06,1764,R.methodsS3
2020-06-07,1939,R.methodsS3
2020-06-08,3793,R.methodsS3
2020-06-09,3803,R.methodsS3
2020-06-10,3691,R.methodsS3
2020-06-11,3370,R.methodsS3
2020-06-12,3220,R.methodsS3
2020-06-13,2279,R.methodsS3
2020-06-14,2302,R.methodsS3
2020-06-15,3962,R.methodsS3
2020-06-16,4209,R.methodsS3
2020-06-17,4144,R.methodsS3
2020-06-18,4089,R.methodsS3
2020-06-19,3418,R.methodsS3
2020-06-20,1820,R.methodsS3
2020-06-21,1700,R.methodsS3
2020-06-22,3982,R.methodsS3
2020-06-23,3540,R.methodsS3
2020-06-24,3662,R.methodsS3
2020-06-25,3103,R.methodsS3
2020-06-26,3779,R.methodsS3
2020-06-27,1587,R.methodsS3
2020-06-28,1674,R.methodsS3
2020-06-29,3285,R.methodsS3
2020-06-30,3474,R.methodsS3
2020-07-01,3358,R.methodsS3
2020-07-02,3520,R.methodsS3
2020-07-03,2814,R.methodsS3
2020-07-04,1455,R.methodsS3
2020-07-05,1532,R.methodsS3
2020-07-06,3137,R.methodsS3
2020-07-07,3082,R.methodsS3
2020-07-08,3236,R.methodsS3
2020-07-09,3401,R.methodsS3
2020-07-10,2779,R.methodsS3
2020-07-11,1324,R.methodsS3
2020-07-12,1433,R.methodsS3
2020-07-13,2881,R.methodsS3
2020-07-14,2812,R.methodsS3
2020-07-15,3080,R.methodsS3
2020-07-16,3042,R.methodsS3
2020-07-17,2942,R.methodsS3
2020-07-18,1303,R.methodsS3
2020-07-19,1380,R.methodsS3
2020-07-20,2955,R.methodsS3
2020-07-21,2817,R.methodsS3
2020-07-22,2927,R.methodsS3
2020-07-23,2831,R.methodsS3
2020-07-24,2829,R.methodsS3
2020-07-25,1258,R.methodsS3
2020-07-26,1303,R.methodsS3
2020-07-27,3164,R.methodsS3
2020-07-28,3009,R.methodsS3
2020-07-29,2856,R.methodsS3
2020-07-30,2799,R.methodsS3
2020-07-31,2367,R.methodsS3
2020-08-01,1453,R.methodsS3
2020-08-02,1248,R.methodsS3
2020-08-03,3247,R.methodsS3
2020-08-04,3303,R.methodsS3
2020-08-05,2922,R.methodsS3
2020-08-06,2845,R.methodsS3
2020-08-07,2765,R.methodsS3
2020-08-08,1413,R.methodsS3
2020-08-09,1167,R.methodsS3
2020-08-10,2835,R.methodsS3
2020-08-11,3114,R.methodsS3
2020-08-12,2777,R.methodsS3
2020-08-13,3140,R.methodsS3
2020-08-14,2703,R.methodsS3
2020-08-15,1309,R.methodsS3
2020-08-16,1426,R.methodsS3
2020-08-17,3001,R.methodsS3
2020-08-18,3391,R.methodsS3
2020-08-19,3136,R.methodsS3
2020-08-20,3196,R.methodsS3
2020-08-21,2436,R.methodsS3
2020-08-22,1263,R.methodsS3
2020-08-23,1177,R.methodsS3
2020-08-24,2801,R.methodsS3
2020-08-25,2966,R.methodsS3
2020-08-26,3946,R.methodsS3
2020-08-27,6400,R.methodsS3
2020-08-28,4503,R.methodsS3
2020-08-29,2188,R.methodsS3
2020-08-30,2174,R.methodsS3
2020-08-31,4662,R.methodsS3
2020-09-01,4665,R.methodsS3
2020-09-02,5148,R.methodsS3
2020-09-03,4617,R.methodsS3
2020-09-04,4328,R.methodsS3
2020-09-05,2413,R.methodsS3
2020-09-06,2469,R.methodsS3
2020-09-07,4569,R.methodsS3
2020-09-08,5428,R.methodsS3
2020-09-09,5945,R.methodsS3
2020-09-10,4856,R.methodsS3
2020-09-11,4253,R.methodsS3
2020-09-12,2216,R.methodsS3
2020-09-13,2209,R.methodsS3
2020-09-14,4555,R.methodsS3
2020-09-15,4805,R.methodsS3
2020-09-16,4963,R.methodsS3
2020-09-17,4832,R.methodsS3
2020-09-18,4528,R.methodsS3
2020-09-19,2435,R.methodsS3
2020-09-20,2343,R.methodsS3
2020-09-21,5435,R.methodsS3
2020-09-22,5443,R.methodsS3
2020-09-23,5317,R.methodsS3
2020-09-24,6056,R.methodsS3
2020-09-25,8665,R.methodsS3
2020-09-26,7710,R.methodsS3
2020-09-27,8059,R.methodsS3
2020-09-28,7789,R.methodsS3
2020-09-29,4717,R.methodsS3
2020-09-30,4552,R.methodsS3
2020-10-01,4219,R.methodsS3
2020-10-02,3927,R.methodsS3
2020-10-03,0,R.methodsS3
2020-10-04,2100,R.methodsS3
2020-10-05,4156,R.methodsS3
2020-10-06,4358,R.methodsS3
2020-10-07,4357,R.methodsS3
2020-10-08,4508,R.methodsS3
2020-10-09,4083,R.methodsS3
2020-10-10,2108,R.methodsS3
2020-10-11,2173,R.methodsS3
2020-10-12,4149,R.methodsS3
2020-10-13,4580,R.methodsS3
2020-10-14,4555,R.methodsS3
2020-10-15,4493,R.methodsS3
2020-10-16,4151,R.methodsS3
2020-10-17,2219,R.methodsS3
2020-10-18,2243,R.methodsS3
2020-10-19,4444,R.methodsS3
2020-10-20,4334,R.methodsS3
2020-10-21,4409,R.methodsS3
2020-10-22,4424,R.methodsS3
2020-10-23,4108,R.methodsS3
2020-10-24,2186,R.methodsS3
2020-10-25,2382,R.methodsS3
2020-10-26,4181,R.methodsS3
2020-10-27,4283,R.methodsS3
2020-10-28,4440,R.methodsS3
2020-10-29,4061,R.methodsS3
2020-10-30,3550,R.methodsS3
2020-10-31,1901,R.methodsS3
2020-11-01,2255,R.methodsS3
2020-11-02,4431,R.methodsS3
2020-11-03,4382,R.methodsS3
2020-11-04,3877,R.methodsS3
2020-11-05,4042,R.methodsS3
2020-11-06,3462,R.methodsS3
2020-11-07,2044,R.methodsS3
2020-11-08,2055,R.methodsS3
2020-11-09,4147,R.methodsS3
2020-11-10,4790,R.methodsS3
2020-11-11,4090,R.methodsS3
2020-11-12,4306,R.methodsS3
2020-11-13,3557,R.methodsS3
2020-11-14,2028,R.methodsS3
2020-11-15,2113,R.methodsS3
2020-11-16,4087,R.methodsS3
2020-11-17,4142,R.methodsS3
2020-11-18,4475,R.methodsS3
2020-11-19,4474,R.methodsS3
2020-11-20,3787,R.methodsS3
2020-11-21,1924,R.methodsS3
2020-11-22,2244,R.methodsS3
2020-11-23,4023,R.methodsS3
2020-11-24,4213,R.methodsS3
2020-11-25,3348,R.methodsS3
2020-11-26,3554,R.methodsS3
2020-11-27,3121,R.methodsS3
2020-11-28,1952,R.methodsS3
2020-11-29,2056,R.methodsS3
2020-11-30,3786,R.methodsS3
2020-12-01,3978,R.methodsS3
2020-12-02,4026,R.methodsS3
2020-12-03,3977,R.methodsS3
2020-12-04,3650,R.methodsS3
2020-12-05,1976,R.methodsS3
2020-12-06,2064,R.methodsS3
2020-12-07,3846,R.methodsS3
2020-12-08,4000,R.methodsS3
2020-12-09,3748,R.methodsS3
2020-12-10,3775,R.methodsS3
2020-12-11,3254,R.methodsS3
2020-12-12,1862,R.methodsS3
2020-12-13,1827,R.methodsS3
2020-12-14,3488,R.methodsS3
2020-12-15,3679,R.methodsS3
2020-12-16,3667,R.methodsS3
2020-12-17,3597,R.methodsS3
2020-12-18,2996,R.methodsS3
2020-12-19,1654,R.methodsS3
2020-12-20,1749,R.methodsS3
2020-12-21,3453,R.methodsS3
2020-12-22,3136,R.methodsS3
2020-12-23,2670,R.methodsS3
2020-12-24,1629,R.methodsS3
2020-12-25,1167,R.methodsS3
2020-12-26,1226,R.methodsS3
2020-12-27,1336,R.methodsS3
2020-12-28,2404,R.methodsS3
2020-12-29,2240,R.methodsS3
2020-12-30,2075,R.methodsS3
2020-12-31,1805,R.methodsS3
2020-01-01,622,R.oo
2020-01-02,1447,R.oo
2020-01-03,1571,R.oo
2020-01-04,42503,R.oo
2020-01-05,824,R.oo
2020-01-06,1987,R.oo
2020-01-07,2404,R.oo
2020-01-08,2531,R.oo
2020-01-09,2388,R.oo
2020-01-10,2186,R.oo
2020-01-11,860,R.oo
2020-01-12,824,R.oo
2020-01-13,2284,R.oo
2020-01-14,2527,R.oo
2020-01-15,2277,R.oo
2020-01-16,2469,R.oo
2020-01-17,2171,R.oo
2020-01-18,877,R.oo
2020-01-19,777,R.oo
2020-01-20,1985,R.oo
2020-01-21,2691,R.oo
2020-01-22,2511,R.oo
2020-01-23,2457,R.oo
2020-01-24,2007,R.oo
2020-01-25,811,R.oo
2020-01-26,840,R.oo
2020-01-27,2127,R.oo
2020-01-28,2411,R.oo
2020-01-29,2447,R.oo
2020-01-30,2414,R.oo
2020-01-31,2283,R.oo
2020-02-01,911,R.oo
2020-02-02,876,R.oo
2020-02-03,2289,R.oo
2020-02-04,2494,R.oo
2020-02-05,2373,R.oo
2020-02-06,2246,R.oo
2020-02-07,1885,R.oo
2020-02-08,973,R.oo
2020-02-09,992,R.oo
2020-02-10,2274,R.oo
2020-02-11,2964,R.oo
2020-02-12,2893,R.oo
2020-02-13,2583,R.oo
2020-02-14,2496,R.oo
2020-02-15,901,R.oo
2020-02-16,1016,R.oo
2020-02-17,2445,R.oo
2020-02-18,2817,R.oo
2020-02-19,2764,R.oo
2020-02-20,2598,R.oo
2020-02-21,2083,R.oo
2020-02-22,954,R.oo
2020-02-23,953,R.oo
2020-02-24,2317,R.oo
2020-02-25,2520,R.oo
2020-02-26,2617,R.oo
2020-02-27,2453,R.oo
2020-02-28,2217,R.oo
2020-02-29,335,R.oo
2020-03-01,1003,R.oo
2020-03-02,2588,R.oo
2020-03-03,2657,R.oo
2020-03-04,2851,R.oo
2020-03-05,2570,R.oo
2020-03-06,2424,R.oo
2020-03-07,1015,R.oo
2020-03-08,950,R.oo
2020-03-09,2341,R.oo
2020-03-10,2514,R.oo
2020-03-11,2498,R.oo
2020-03-12,2208,R.oo
2020-03-13,2094,R.oo
2020-03-14,1098,R.oo
2020-03-15,1173,R.oo
2020-03-16,2156,R.oo
2020-03-17,2125,R.oo
2020-03-18,2394,R.oo
2020-03-19,2321,R.oo
2020-03-20,1915,R.oo
2020-03-21,1063,R.oo
2020-03-22,1251,R.oo
2020-03-23,2243,R.oo
2020-03-24,2510,R.oo
2020-03-25,2355,R.oo
2020-03-26,2301,R.oo
2020-03-27,2142,R.oo
2020-03-28,1426,R.oo
2020-03-29,1381,R.oo
2020-03-30,2210,R.oo
2020-03-31,2384,R.oo
2020-04-01,2422,R.oo
2020-04-02,2302,R.oo
2020-04-03,2204,R.oo
2020-04-04,1564,R.oo
2020-04-05,1210,R.oo
2020-04-06,2186,R.oo
2020-04-07,2488,R.oo
2020-04-08,2545,R.oo
2020-04-09,2322,R.oo
2020-04-10,1766,R.oo
2020-04-11,1143,R.oo
2020-04-12,1272,R.oo
2020-04-13,2000,R.oo
2020-04-14,2121,R.oo
2020-04-15,2359,R.oo
2020-04-16,2096,R.oo
2020-04-17,2126,R.oo
2020-04-18,1254,R.oo
2020-04-19,1145,R.oo
2020-04-20,2196,R.oo
2020-04-21,2544,R.oo
2020-04-22,2259,R.oo
2020-04-23,2349,R.oo
2020-04-24,2642,R.oo
2020-04-25,1771,R.oo
2020-04-26,1468,R.oo
2020-04-27,3138,R.oo
2020-04-28,7167,R.oo
2020-04-29,3054,R.oo
2020-04-30,6680,R.oo
2020-05-01,3596,R.oo
2020-05-02,1887,R.oo
2020-05-03,1775,R.oo
2020-05-04,2899,R.oo
2020-05-05,2610,R.oo
2020-05-06,4262,R.oo
2020-05-07,2846,R.oo
2020-05-08,2198,R.oo
2020-05-09,1306,R.oo
2020-05-10,1214,R.oo
2020-05-11,3394,R.oo
2020-05-12,2684,R.oo
2020-05-13,2834,R.oo
2020-05-14,2653,R.oo
2020-05-15,2737,R.oo
2020-05-16,1167,R.oo
2020-05-17,1465,R.oo
2020-05-18,2517,R.oo
2020-05-19,2646,R.oo
2020-05-20,2545,R.oo
2020-05-21,2208,R.oo
2020-05-22,2762,R.oo
2020-05-23,1206,R.oo
2020-05-24,1189,R.oo
2020-05-25,2143,R.oo
2020-05-26,3268,R.oo
2020-05-27,4000,R.oo
2020-05-28,3769,R.oo
2020-05-29,3166,R.oo
2020-05-30,1978,R.oo
2020-05-31,1774,R.oo
2020-06-01,4463,R.oo
2020-06-02,3580,R.oo
2020-06-03,3800,R.oo
2020-06-04,3414,R.oo
2020-06-05,3195,R.oo
2020-06-06,1659,R.oo
2020-06-07,1849,R.oo
2020-06-08,3606,R.oo
2020-06-09,3573,R.oo
2020-06-10,3560,R.oo
2020-06-11,3247,R.oo
2020-06-12,3081,R.oo
2020-06-13,2185,R.oo
2020-06-14,2184,R.oo
2020-06-15,3809,R.oo
2020-06-16,4065,R.oo
2020-06-17,3989,R.oo
2020-06-18,3958,R.oo
2020-06-19,3286,R.oo
2020-06-20,1686,R.oo
2020-06-21,1605,R.oo
2020-06-22,3830,R.oo
2020-06-23,3366,R.oo
2020-06-24,3504,R.oo
2020-06-25,2977,R.oo
2020-06-26,3571,R.oo
2020-06-27,1511,R.oo
2020-06-28,1550,R.oo
2020-06-29,3171,R.oo
2020-06-30,3318,R.oo
2020-07-01,3245,R.oo
2020-07-02,3299,R.oo
2020-07-03,2688,R.oo
2020-07-04,1335,R.oo
2020-07-05,1419,R.oo
2020-07-06,3014,R.oo
2020-07-07,2927,R.oo
2020-07-08,3137,R.oo
2020-07-09,3203,R.oo
2020-07-10,2563,R.oo
2020-07-11,1266,R.oo
2020-07-12,1329,R.oo
2020-07-13,2724,R.oo
2020-07-14,2605,R.oo
2020-07-15,2943,R.oo
2020-07-16,2785,R.oo
2020-07-17,2813,R.oo
2020-07-18,1187,R.oo
2020-07-19,1272,R.oo
2020-07-20,2820,R.oo
2020-07-21,2633,R.oo
2020-07-22,2795,R.oo
2020-07-23,2593,R.oo
2020-07-24,2732,R.oo
2020-07-25,1191,R.oo
2020-07-26,1205,R.oo
2020-07-27,3000,R.oo
2020-07-28,2879,R.oo
2020-07-29,2767,R.oo
2020-07-30,2760,R.oo
2020-07-31,2204,R.oo
2020-08-01,1312,R.oo
2020-08-02,1164,R.oo
2020-08-03,3059,R.oo
2020-08-04,3042,R.oo
2020-08-05,2844,R.oo
2020-08-06,2665,R.oo
2020-08-07,2576,R.oo
2020-08-08,1314,R.oo
2020-08-09,1085,R.oo
2020-08-10,2667,R.oo
2020-08-11,2903,R.oo
2020-08-12,2647,R.oo
2020-08-13,2996,R.oo
2020-08-14,2602,R.oo
2020-08-15,1217,R.oo
2020-08-16,1313,R.oo
2020-08-17,2864,R.oo
2020-08-18,3206,R.oo
2020-08-19,3070,R.oo
2020-08-20,3049,R.oo
2020-08-21,2299,R.oo
2020-08-22,1170,R.oo
2020-08-23,1097,R.oo
2020-08-24,2650,R.oo
2020-08-25,2846,R.oo
2020-08-26,3904,R.oo
2020-08-27,6295,R.oo
2020-08-28,4390,R.oo
2020-08-29,2102,R.oo
2020-08-30,2100,R.oo
2020-08-31,4558,R.oo
2020-09-01,4623,R.oo
2020-09-02,4927,R.oo
2020-09-03,4333,R.oo
2020-09-04,4183,R.oo
2020-09-05,2324,R.oo
2020-09-06,2321,R.oo
2020-09-07,4454,R.oo
2020-09-08,5189,R.oo
2020-09-09,5728,R.oo
2020-09-10,4730,R.oo
2020-09-11,4148,R.oo
2020-09-12,2134,R.oo
2020-09-13,2129,R.oo
2020-09-14,4488,R.oo
2020-09-15,4725,R.oo
2020-09-16,4899,R.oo
2020-09-17,4697,R.oo
2020-09-18,4361,R.oo
2020-09-19,2369,R.oo
2020-09-20,2237,R.oo
2020-09-21,5320,R.oo
2020-09-22,5361,R.oo
2020-09-23,5310,R.oo
2020-09-24,5923,R.oo
2020-09-25,8553,R.oo
2020-09-26,7630,R.oo
2020-09-27,7975,R.oo
2020-09-28,7650,R.oo
2020-09-29,4633,R.oo
2020-09-30,4465,R.oo
2020-10-01,4136,R.oo
2020-10-02,3754,R.oo
2020-10-03,0,R.oo
2020-10-04,2041,R.oo
2020-10-05,4038,R.oo
2020-10-06,4317,R.oo
2020-10-07,4252,R.oo
2020-10-08,4385,R.oo
2020-10-09,4015,R.oo
2020-10-10,2060,R.oo
2020-10-11,2138,R.oo
2020-10-12,4068,R.oo
2020-10-13,4471,R.oo
2020-10-14,4513,R.oo
2020-10-15,4310,R.oo
2020-10-16,4090,R.oo
2020-10-17,2166,R.oo
2020-10-18,2151,R.oo
2020-10-19,4358,R.oo
2020-10-20,4241,R.oo
2020-10-21,4383,R.oo
2020-10-22,4337,R.oo
2020-10-23,3986,R.oo
2020-10-24,2128,R.oo
2020-10-25,2317,R.oo
